date,000100_close,000100_predict,000002_close,000002_predict,600703_close,600703_predict,000708_close,000708_predict,601390_close,601390_predict,601318_close,601318_predict,601668_close,601668_predict,601857_close,601857_predict,300035_close,300035_predict,600111_close,600111_predict,600011_close,600011_predict,600406_close,600406_predict,002236_close,002236_predict,600809_close,600809_predict,600346_close,600346_predict,000651_close,000651_predict,002241_close,002241_predict,000977_close,000977_predict,600893_close,600893_predict,000002_value,000100_value,000651_value,000708_value,000977_value,002236_value,002241_value,300035_value,600011_value,600111_value,600346_value,600406_value,600703_value,600809_value,600893_value,601318_value,601390_value,601668_value,601857_value,000100_return,000002_return,600703_return,000708_return,601390_return,601318_return,601668_return,601857_return,300035_return,600111_return,600011_return,600406_return,002236_return,600809_return,600346_return,000651_return,002241_return,000977_return,600893_return
2020-07-29,6.32,7.07,27.11,36.9535,25.99,19.3193,20.2,21.373,5.58,10.02,77.3,95.5292,5.08,6.9119,4.5,5.1975,8.09,12.71,12.74,12.0,4.71,6.161,21.14,26.5434,21.26,24.42396666666667,174.0,130.1161,16.2,19.126,59.4,65.5981,39.62,34.29833333333333,38.28,42.4109,38.04,27.133,31495671.9969,8544184.5878,35733441.4153,10195229.7347,5516603.8344,6384965.0524,12857101.842,519339.8346,7393801.9721,4628526.084,11403341.6533,9770782.8893,11641808.0595,15164591.8284,8558408.2878,141306266.0993,13710578.5399,21318256.3276,82359440.0181,0.030995106035889064,0.008931894305917343,0.05779405779405766,-0.0024691358024692134,0.010869565217391353,0.012045037968054562,0.00994035785288272,0.006711409395973256,0.03452685421994883,0.02741935483870961,-0.0042283298097252064,0.016346153846153788,0.019175455417066223,0.0,0.018227529855436853,0.04265402843601884,0.066200215285253,0.045615951925703335,0.01331912626531695
2020-07-30,6.16,7.07,26.88,41.04,26.38,19.3193,19.72,21.373,5.55,10.02,76.03,95.5292,5.04,6.9119,4.46,5.1975,7.93,12.71,12.52,12.0,4.71,6.161,21.14,26.5434,21.16,24.4944,179.09,130.1161,16.14,19.126,57.48,66.2919,38.89,37.57,37.52,42.4109,37.32,27.133,31228464.1563,8327876.1172,34578421.0867,9952966.8499,5407078.7844,6354932.2911,12620209.2538,509068.5894,7393801.9721,4548598.632,11361107.0546,9770782.8893,11816502.3705,15608199.7158,8396419.4874,138984675.4402,13636865.7521,21150396.0415,81627356.1068,-0.025316455696202556,-0.008483954260420479,0.015005771450558036,-0.023762376237623783,-0.005376344086021501,-0.016429495472186195,-0.007874015748031482,-0.008888888888888946,-0.01977750309023485,-0.017268445839874413,0.0,0.0,-0.004703668861712251,0.029252873563218484,-0.0037037037037036535,-0.03232323232323231,-0.01842503785966676,-0.019853709508881878,-0.018927444794952675
2020-07-31,6.26,7.07,26.84,41.04,26.94,19.3193,19.44,21.373,5.57,10.02,75.9,97.5115,5.03,6.9119,4.45,5.1975,8.09,12.71,12.41,12.0,4.69,6.161,21.25,26.5798,21.29,24.4944,180.34,130.1161,16.27,19.126,56.91,66.2919,42.7,37.57,37.96,42.4109,36.87,27.8051,31181993.2275,8463068.9113,34235524.4267,9811646.8338,5470488.0239,6393974.8808,13856593.858,519339.8346,7362405.7854,4508634.906,11452615.3518,9821624.2383,12067345.4838,15717140.749,8295176.4872,138747032.3019,13686007.6106,21108430.97,81444335.129,0.016233766233766156,-0.0014880952380952328,0.021228203184230576,-0.014198782961460377,0.003603603603603789,-0.0017098513744573385,-0.001984126984126977,-0.0022421524663677195,0.020176544766708826,-0.0087859424920127,-0.004246284501061459,0.0052034058656575954,0.0061436672967862815,0.006979730861577993,0.008054522924411334,-0.009916492693110679,0.09796862946772955,0.011727078891258014,-0.01205787781350487
2020-08-03,6.34,7.07,27.28,34.89175,27.03,19.3193,19.73,22.58,5.62,10.02,76.44,97.5115,5.08,6.9119,4.48,5.1975,8.42,12.71,13.1,12.0,4.72,6.161,21.71,28.373,21.58,24.61763333333333,180.01,115.1581,16.56,19.126,57.32,66.31899999999999,43.21,37.57,38.9,42.93815,40.56,27.8051,31693173.4443,8571223.1466,34482169.3927,9958013.9933,5605953.2173,6481069.8885,14022094.1593,540524.2778,7409500.0654,4759316.46,11656749.2456,10034233.5159,12107659.5555,15688380.3163,9125369.0892,139734165.338,13808862.257,21318256.3276,81993398.0625,0.012779552715654896,0.016393442622950838,0.0033407572383072903,0.014917695473251058,0.008976660682226134,0.007114624505928813,0.00994035785288272,0.006741573033707926,0.040791100123609425,0.055600322320709106,0.006396588486140553,0.021647058823529353,0.013621418506341021,-0.0018298768991904524,0.01782421634910869,0.007204357757863322,0.011943793911006972,0.02476290832455219,0.10008136696501224
2020-08-04,6.21,7.07,27.74,34.7841,25.99,18.2669,19.21,22.58,5.76,10.02,78.67,94.5,5.14,7.055666666666667,4.53,5.1975,8.3,12.6635,12.9,12.0,4.69,6.161,21.78,27.6403,21.04,24.61763333333333,178.58,122.6371,18.1,22.6,57.17,66.31899999999999,41.05,37.57,37.9,42.93815,39.59,27.8051,32227589.1256,8395472.5142,34391933.4295,9695562.5348,5461841.3094,6318892.9775,13321151.7065,532820.8439,7362405.7854,4686655.14,12740770.6127,10066587.1016,11641808.0595,15563751.7742,8907134.1776,143810659.1725,14152855.267,21570046.7567,82908502.9516,-0.02050473186119872,0.016862170087976525,-0.03847576766555694,-0.026355803345159634,0.02491103202846978,0.029173207744636276,0.011811023622047223,0.01116071428571419,-0.014251781472684022,-0.015267175572518998,-0.0063559322033897026,0.0032243205895901017,-0.025023169601482764,-0.007944003110938125,0.0929951690821258,-0.002616887648290267,-0.04998842860448982,-0.02570694087403602,-0.02391518737672582
2020-08-05,6.43,7.5333,27.35,38.915,27.72,19.1234,19.4,22.58,5.65,10.02,77.13,95.5726,5.07,7.055666666666667,4.5,5.1975,8.39,12.6635,14.19,12.0,4.65,6.161,22.06,28.0106,20.81,24.61763333333333,178.02,115.1581,19.91,22.6,56.85,66.69986666666667,41.38,43.0167,37.81,42.93815,42.55,27.8051,31774497.5697,8692896.6613,34199430.0414,9791458.26,5448871.2377,6249817.6265,13428240.1368,538598.4193,7299613.4119,5155320.654,14014847.6739,10196001.4445,12416734.1058,15514946.1913,9573088.1348,140995501.9953,13882575.0449,21276291.2561,82359440.0181,0.03542673107890493,-0.014059120403749015,0.06656406310119278,0.00989068193649123,-0.0190972222222221,-0.019575441718571285,-0.013618677042801397,-0.0066225165562914245,0.010843373493975905,0.09999999999999987,-0.008528784648187626,0.012855831037649201,-0.01093155893536124,-0.0031358494792249614,0.09999999999999987,-0.005597341262900124,0.008038976857490887,-0.0023746701846965035,0.0747663551401867
2020-08-06,6.78,7.5333,27.38,38.915,27.45,19.1234,19.18,22.58,5.71,10.02,77.15,95.892,5.06,7.055666666666667,4.53,5.1975,8.54,12.6635,14.08,12.0,4.6,7.4917,21.61,28.0106,20.21,24.61763333333333,170.15,115.1581,19.89,22.6,56.22,66.69986666666667,40.26,43.0167,38.76,42.93815,46.55,27.133,31809350.7663,9166071.4407,33820438.9961,9680421.1045,5585777.5502,6069621.0587,13064788.4946,548227.7117,7221122.9451,5115356.928,14000769.4744,9988014.1077,12295791.8905,14829053.446,10473025.9148,141032062.4782,14030000.6206,21234326.1846,82908502.9516,0.054432348367029704,0.001096892138939598,-0.009740259740259716,-0.01134020618556697,0.010619469026548645,0.00025930247633887404,-0.0019723865877713243,0.006666666666666821,0.01787842669845041,-0.007751937984496138,-0.010752688172043112,-0.020398912058023577,-0.028832292167227158,-0.044208515897090184,-0.001004520341536863,-0.011081794195250683,-0.027066215563074092,0.025125628140703293,0.09400705052878977
2020-08-07,6.58,7.5333,27.03,36.59603333333333,26.64,19.1234,19.09,22.58,5.47,10.02,76.33,95.892,5.11,7.055666666666667,4.45,5.1975,8.4,12.6635,14.61,12.0,4.57,7.4917,21.87,32.0,22.23,24.61763333333333,167.24,115.1581,19.16,22.6,56.25,66.69986666666667,38.63,43.0167,37.56,42.93815,51.21,27.133,31402730.1393,8895685.8524,33838486.1888,9634996.8136,5412843.2607,6676282.837,12535836.5511,539240.3722,7174028.6651,5307909.426,13486915.19,10108184.569,11932965.2445,14575438.7206,11521453.4285,139533082.6825,13440298.3178,21444151.5421,81444335.129,-0.029498525073746285,-0.012783053323593752,-0.02950819672131144,-0.004692387904066675,-0.042031523642732105,-0.01062864549578757,0.00988142292490135,-0.017660044150110354,-0.016393442622950727,0.037642045454545414,-0.006521739130434634,0.012031466913466016,0.09995051954477985,-0.017102556567734295,-0.03670186023127198,0.0005336179295625243,-0.040486835568802726,-0.030959752321981338,0.10010741138560686
2020-08-10,6.49,7.5333,27.81,36.59603333333333,27.91,19.0423,19.42,22.58,5.63,10.02,77.01,95.892,5.22,7.055666666666667,4.47,5.1975,8.49,12.6635,13.72,12.0,4.63,7.4917,21.71,32.0,22.95,24.61763333333333,166.87,115.1581,19.48,22.6,56.3,66.9645,38.01,35.7131,38.23,41.8137,50.12,27.133,32308913.251,8774012.3377,33868564.8431,9801552.5469,5509398.239,6892518.7184,12334640.1063,545017.9476,7268217.2252,4984566.552,13712166.3831,10034233.5159,12501841.5906,14543192.1747,11276220.3834,140776139.0984,13833433.1863,21905767.3287,81810377.0846,-0.013677811550151908,0.02885682574916748,0.04767267267267261,0.01728653745416464,0.029250457038391353,0.008908685968819663,0.02152641878669259,0.004494382022471877,0.010714285714285676,-0.060917180013689176,0.013129102844638973,-0.007315957933241912,0.0323886639676112,-0.0022123893805310324,0.016701461377870652,0.000888888888888939,-0.016049702303909008,0.0178381256656015,-0.021284905291935274
2020-08-11,6.24,7.5333,27.88,36.92183333333333,26.66,19.0423,18.94,22.58,5.52,10.02,76.77,95.892,5.14,7.055666666666667,4.45,5.1975,8.19,12.6635,13.87,12.0,4.58,7.4917,20.89,32.0,22.42,24.7214,166.21,115.1581,19.36,18.8518,55.87,66.69986666666667,37.24,35.7131,37.16,42.7873,51.08,23.8969,32390237.3764,8436030.3525,33609888.4154,9559289.6621,5355198.4976,6733345.0835,12084767.1024,525759.3629,7189726.7584,5039062.542,13627697.1857,9655234.3688,11941923.9271,14485671.3092,11492205.4506,140337413.3046,13563152.9642,21570046.7567,81444335.129,-0.03852080123266566,0.002517080186983156,-0.044786814761734184,-0.02471678681771372,-0.019538188277087087,-0.003116478379431409,-0.01532567049808431,-0.004474272930648726,-0.035335689045936425,0.010932944606413919,-0.010799136069114423,-0.03777061262091208,-0.023093681917211173,-0.0039551746868820015,-0.006160164271047264,-0.007637655417406797,-0.02025782688766109,-0.027988490714098924,0.019154030327214633
2020-08-12,6.29,7.5333,28.71,36.92183333333333,28.03,19.0423,18.3,22.58,5.52,10.02,77.16,94.5,5.32,7.055666666666667,4.46,5.93,8.04,12.6635,13.26,12.0,4.74,7.4917,21.08,32.0,22.35,24.7214,161.34,115.1581,19.06,22.6,55.74,66.69986666666667,40.09,35.7131,36.12,42.7873,47.55,23.8969,33354509.1491,8503626.7495,33531683.914,9236272.4824,5205322.1133,6712322.1506,13009621.7275,516130.0705,7440896.2522,4817445.516,13416524.1921,9743051.2443,12555593.6863,14061237.0436,10698010.3598,141050342.7196,13563152.9642,22325418.0439,81627356.1068,0.008012820512820484,0.029770444763271176,0.05138784696174037,-0.03379091869060191,0.0,0.005080109417741285,0.035019455252918386,0.0022471910112358273,-0.01831501831501836,-0.043979812545061225,0.03493449781659397,0.009095260890378043,-0.003122212310437078,-0.02930028277480301,-0.015495867768595128,-0.0023268301413995607,0.0765306122448981,-0.027987082884822323,-0.06910728269381361
2020-08-13,6.26,7.5333,28.6,36.92183333333333,28.5,19.0423,18.18,22.58,5.54,10.02,76.6,98.69,5.29,7.055666666666667,4.47,5.93,7.87,12.6635,13.4,12.0,4.81,7.4917,20.91,32.0,22.34,24.7214,162.36,115.1581,18.6,23.95083333333333,55.78,66.6023,38.83,43.0167,35.75,42.7873,49.0,23.8969,33226714.0949,8463068.9113,33555746.8375,9175706.7612,5152000.7074,6709318.8744,12600738.6301,505216.8725,7550782.9057,4868308.44,13092725.602,9664478.2504,12766122.7278,14150132.9268,11024237.805,140026649.2006,13612294.8228,22199522.8293,81810377.0846,-0.004769475357710662,-0.003831417624521105,0.016767748840528007,-0.006557377049180357,0.0036231884057971175,-0.007257646448937338,-0.005639097744360999,0.0022421524663676085,-0.021144278606965106,0.010558069381598756,0.014767932489451407,-0.00806451612903214,-0.0004474272930649059,0.0063220528077352345,-0.02413431269674693,0.0007176175098673188,-0.031429284110750966,-0.010243632336655484,0.030494216614090464
2020-08-14,6.29,7.25,27.68,35.60503333333333,28.43,19.0423,18.44,22.58,5.58,10.02,78.19,98.69,5.3,7.055666666666667,4.48,5.2745,7.9,12.6635,13.47,12.0,4.83,6.885,21.18,28.8258,23.95,24.61763333333333,166.9,115.1581,18.85,23.95083333333333,56.25,70.4,40.7,43.0167,36.3,42.7873,49.81,23.8969,32157882.7324,8503626.7495,33838486.1888,9306932.4905,5231262.2568,7192846.3314,13207573.0684,507142.731,7582179.0924,4893739.902,13268703.0966,9789270.6525,12734767.3386,14545806.7595,11206475.2055,142933207.5848,13710578.5399,22241487.9008,81993398.0625,0.004792332268370725,-0.032167832167832255,-0.002456140350877156,0.014301430143014437,0.0072202166064982976,0.02075718015665795,0.001890359168241984,0.0022371364653246406,0.003811944091486774,0.0052238805970148405,0.004158004158004269,0.012912482065997155,0.07206803939122652,0.02796255235279621,0.013440860215053752,0.00842595912513433,0.04815864022662897,0.01538461538461533,0.016530612244898046
2020-08-17,6.65,7.5,28.21,37.0016,29.5,19.0423,18.73,22.32875,5.69,10.02,81.1,98.69,5.35,7.055666666666667,4.54,5.2745,8.33,12.6635,13.93,12.0,5.01,6.885,22.03,29.004,23.46,24.61763333333333,171.5,180.4516,19.2,24.4239,56.8,70.4,41.2,43.0167,36.99,42.7873,51.0,23.8969,32773622.539,8990320.8083,34169351.387,9453299.65,5330699.4732,7045685.801,13369828.2658,534746.7024,7864744.7729,5060860.938,13515071.5891,10182135.6221,13214056.8586,14946709.7619,11474206.695,148252757.8351,13980858.762,22451313.2584,83091523.9294,0.05723370429252794,0.019147398843930574,0.03763629968343296,0.01572668112798259,0.01971326164874565,0.0372170354265251,0.00943396226415083,0.013392857142856984,0.05443037974683551,0.034149962880475115,0.03726708074534146,0.04013220018885755,-0.020459290187891388,0.02756141402037149,0.01856763925729421,0.009777777777777663,0.01228501228501222,0.01900826446281001,0.023890784982935065
2020-08-18,6.74,7.039133333333333,27.7,37.0016,28.73,19.0423,18.74,22.57183333333333,5.63,10.02,79.75,98.69,5.27,7.055666666666667,4.53,5.2745,8.29,12.6635,13.8,12.0,5.08,6.18925,22.42,28.2183,23.65,24.61763333333333,172.52,180.4516,19.25,23.95083333333333,56.02,70.4,40.18,37.8162,37.06,46.5675,51.5,23.8969,32181118.1968,9111994.323,33700124.3786,9458346.7934,5340787.3068,7102748.0475,13038827.6631,532178.8911,7974631.4264,5013631.08,13550267.0881,10362391.314,12869147.5779,15035605.645,11586698.9175,145784925.2448,13833433.1863,22115592.6863,82908502.9516,0.013533834586466176,-0.018078695498050412,-0.02610169491525427,0.0005339028296849069,-0.010544815465729385,-0.016646115906288506,-0.014953271028037451,-0.0022026431718060735,-0.004801920768307433,-0.009332376166546918,0.0139720558882237,0.017703132092601104,0.008098891730605295,0.005947521865889316,0.0026041666666667407,-0.01373239436619711,-0.02475728155339818,0.0018924033522573769,0.009803921568627416
2020-08-19,6.53,7.25,27.44,37.0016,27.22,19.98043333333333,19.05,22.620266666666662,5.67,10.02,78.17,95.8584,5.23,7.055666666666667,4.52,5.2745,8.02,12.6635,13.86,12.0,5.59,6.7839,22.65,28.2183,23.73,24.61763333333333,171.43,180.4516,19.55,24.4239,55.19,70.4,37.81,37.8162,36.0,46.5675,47.9,23.8969,31879057.1595,8828089.4554,33200818.7157,9614808.2399,5188028.6844,7126774.2565,12269738.0274,514846.1648,8775234.1877,5035429.476,13761440.0816,10468695.9528,12192767.0404,14940609.064,10776754.9155,142896647.102,13931716.9035,21947732.4003,82725481.9737,-0.03115727002967361,-0.009386281588447565,-0.052558301427079734,0.01654215581643559,0.007104795737122638,-0.01981191222570533,-0.007590132827324347,-0.002207505518763919,-0.03256936067551264,0.004347826086956497,0.10039370078740162,0.01025869759143605,0.0033826638477802984,-0.006318108045443971,0.01558441558441559,-0.014816137093895176,-0.058984569437531054,-0.028602266594711323,-0.06990291262135928
2020-08-20,6.47,7.25,27.48,35.4999,27.26,19.98043333333333,19.24,22.620266666666662,5.59,10.02,77.6,95.8584,5.17,7.055666666666667,4.46,5.2745,7.82,12.6635,13.2,12.0,5.9,6.645033333333333,22.44,28.2183,22.9,24.8921,167.06,180.4516,19.1,24.4239,54.13,66.61,40.09,37.8162,36.14,46.5675,46.61,23.8969,31925528.0883,8746973.7789,32563151.2426,9710703.9651,5208204.3515,6877502.3377,13009621.7275,502007.1084,9261875.0818,4795647.12,13444680.5913,10371635.1956,12210684.4056,14559751.2118,10486524.9815,141854673.3416,13735149.4692,21695941.9712,81627356.1068,-0.009188361408882129,0.001457725947521915,0.0014695077149156077,0.009973753280839714,-0.014109347442680775,-0.0072917999232443576,-0.01147227533460815,-0.01327433628318575,-0.024937655860349017,-0.04761904761904767,0.05545617173524153,-0.009271523178807861,-0.03497682258744217,-0.02549145423788135,-0.023017902813299185,-0.01920637796702296,0.06030150753768848,0.0038888888888888307,-0.02693110647181629
2020-08-21,6.55,7.25,27.36,35.4999,26.56,19.98043333333333,19.09,22.620266666666662,5.57,10.02,78.25,95.8584,5.18,7.055666666666667,4.46,5.2745,7.8,12.6635,12.93,12.0,6.2,6.645033333333333,22.39,28.2183,22.86,24.867666666666665,172.12,180.4516,19.0,24.4239,54.22,66.61,42.88,38.7179,35.78,46.5675,46.0,23.8969,31786115.3019,8855128.0142,32617292.8205,9634996.8136,5156324.0647,6865489.2332,13915005.729,500723.2027,9732817.8826,4697554.338,13374289.5934,10348525.4915,11897130.514,15000744.5144,10349284.47,143042889.0333,13686007.6106,21737907.0427,81627356.1068,0.012364760432766575,-0.004366812227074246,-0.025678650036683903,-0.0077962577962576995,-0.003577817531305816,0.008376288659793785,0.0019342359767891004,0.0,-0.002557544757033292,-0.020454545454545392,0.05084745762711851,-0.002228163992869958,-0.0017467248908296096,0.030288519094936017,-0.005235602094240899,0.001662663957140209,0.06959341481666259,-0.009961261759822926,-0.013087320317528461
2020-08-24,6.77,7.25,27.13,35.4999,27.0,19.98043333333333,18.6,23.0667,5.58,10.02,77.8,95.8584,5.17,7.055666666666667,4.46,5.2745,8.01,12.326,13.1,12.0,5.99,6.8391,22.8,28.2183,24.08,25.505,177.79,167.1553,19.08,24.4239,54.14,66.61,43.26,41.3077,35.78,46.5675,46.51,23.8969,31518907.4613,9152552.1612,32569166.9735,9387686.7854,5156324.0647,7231888.921,14038319.679,514204.212,9403157.922,4759316.46,13430602.3917,10538025.065,12094221.5316,15494901.0412,10464026.537,142220278.1698,13710578.5399,21695941.9712,81627356.1068,0.03358778625954195,-0.008406432748538029,0.016566265060240948,-0.0256678889470926,0.0017953321364452268,-0.005750798722044759,-0.0019305019305019266,0.0,0.026923076923076827,0.01314771848414531,-0.03387096774193543,0.01831174631531929,0.053368328958879996,0.032942133395305495,0.004210526315789442,-0.0014754703061600205,0.008861940298507287,0.0,0.011086956521739078
2020-08-25,6.62,7.25,27.19,34.0413,26.85,21.59113333333333,18.36,23.0667,5.54,10.02,78.11,95.8584,5.15,7.055666666666667,4.45,5.2745,8.18,12.326,12.65,14.199999999999998,5.6,6.8391,23.05,28.2183,23.56,25.32863333333333,186.56,197.56153333333336,19.99,24.4239,54.29,66.61,43.78,42.080733333333335,35.94,44.4233,43.82,23.8969,31588613.8545,8949762.9701,32659402.9367,9266555.343,5179381.9699,7075718.5623,14207065.0843,525117.41,8790932.281,4595828.49,14071160.4722,10653573.5855,12027031.412,16259231.3305,9858818.3799,142786965.6535,13612294.8228,21612011.8282,81444335.129,-0.02215657311669117,0.002211573903428077,-0.005555555555555536,-0.012903225806451757,-0.007168458781361964,0.003984575835475512,-0.003868471953578201,-0.0022421524663677195,0.02122347066167296,-0.03435114503816794,-0.06510851419031727,0.010964912280701844,-0.021594684385382035,0.04932785870971368,0.04769392033542985,0.002770594754340605,0.012020342117429639,0.004471771939630997,-0.05783702429585036
2020-08-26,6.44,7.25,27.08,34.0413,26.74,21.59113333333333,17.72,23.0667,5.42,10.02,76.8,95.8584,5.1,7.055666666666667,4.43,5.2745,7.95,12.326,12.17,14.199999999999998,5.65,6.8391,22.84,28.2183,23.43,25.32863333333333,188.1,197.5534,19.7,24.4239,53.4,66.61,42.6,44.29,35.61,44.4233,41.04,43.33346666666667,31460818.8003,8706415.9407,32124002.8885,8943538.1633,5131825.0403,7036675.9726,13824142.8185,510352.4951,8869422.7478,4421441.322,13867026.5784,10556512.8283,11977758.6576,16393446.6835,9233361.6228,140392254.0288,13317443.6714,21402186.4706,81078293.1734,-0.027190332326283984,-0.004045605001839037,-0.004096834264432192,-0.034858387799564294,-0.02166064981949456,-0.016771220074254245,-0.009708737864077777,-0.004494382022471988,-0.028117359413202925,-0.037944664031620556,0.008928571428571619,-0.009110629067245135,-0.005517826825127248,0.008254716981132004,-0.014507253626813377,-0.016393442622950838,-0.026952946550936496,-0.00918196994991649,-0.06344135098128711
2020-08-27,6.65,7.07,26.95,35.435766666666666,27.21,21.59113333333333,17.78,23.0667,5.4,10.02,76.54,96.595,5.1,7.205833333333333,4.43,5.2745,8.38,12.326,12.3,14.199999999999998,5.43,6.8391,22.51,28.1785,22.82,26.6722,190.47,197.1128,19.9,24.4239,52.94,66.61,42.25,44.29,35.43,44.4233,41.79,44.8475,31309788.2817,8990320.8083,31847279.2681,8973821.0239,5105884.8969,6853476.1287,13710564.1803,537956.4665,8524064.6939,4468671.18,14007808.5741,10403988.7813,12188287.6991,16599998.8825,9402099.9566,139916967.7521,13268301.8128,21402186.4706,81078293.1734,0.032608695652173836,-0.004800590841949726,0.017576664173522882,0.003386004514672747,-0.0036900369003689537,-0.0033854166666665853,0.0,0.0,0.0540880503144654,0.010682004930156141,-0.038938053097345215,-0.014448336252189109,-0.026034997865983733,0.01259968102073361,0.010152284263959421,-0.008614232209737893,-0.008215962441314617,-0.005054759898904804,0.018274853801169666
2020-08-28,6.76,7.07,27.57,35.86996666666666,27.13,21.59113333333333,17.95,23.0667,5.49,10.02,77.89,97.1752,5.2,7.337500000000001,4.45,5.330333333333333,8.51,12.326,12.47,14.199999999999998,5.57,6.8391,23.14,28.1785,22.93,26.4357,193.38,197.1128,20.2,24.4239,55.04,66.61,42.87,44.29,36.04,44.4233,43.89,44.8475,32030087.6782,9139032.8818,33110582.7525,9059622.4622,5193793.1607,6886512.1661,13911760.6251,546301.8532,8743838.001,4530433.302,14218981.5677,10695171.0529,12152452.9686,16853613.6079,9874567.2911,142384800.3425,13489440.1764,21821837.1857,81444335.129,0.016541353383458635,0.023005565862708854,-0.002940095553105593,0.009561304836895212,0.016666666666666607,0.0176378364253984,0.019607843137255054,0.004514672686230403,0.0155131264916466,0.0138211382113822,0.025782688766114337,0.02798756108396261,0.004820333041192004,0.015277996534887262,0.015075376884422065,0.0396675481677371,0.01467455621301772,0.01721704769968957,0.05025125628140703
2020-08-31,7.08,7.4629,27.27,35.40923333333333,27.14,21.59113333333333,18.07,23.0667,5.6,7.526766666666667,76.62,99.11096666666668,5.14,7.2441666666666675,4.43,5.330333333333333,8.63,12.957100000000002,12.35,14.199999999999998,5.51,6.645033333333333,22.4,28.3511,22.86,26.4357,197.22,197.1128,21.03,24.4239,54.5,66.84453333333333,41.09,42.080733333333335,36.1,42.7568,44.64,47.435966666666666,31681555.7121,9571649.823,32785733.2851,9120188.1834,5202439.8752,6865489.2332,13334132.1223,554005.2871,8649649.4408,4486836.51,14803226.85,10353147.4323,12156932.3099,17188280.4621,10043305.6248,140063209.6834,13759720.3985,21570046.7567,81078293.1734,0.047337278106508895,-0.01088139281828071,0.00036859565057145716,0.006685236768802394,0.02003642987249532,-0.01630504557709589,-0.011538461538461608,-0.004494382022471988,0.014101057579318566,-0.009623095429029727,-0.010771992818671583,-0.03197925669835788,-0.0030527692978630228,0.019857275829971988,0.041089108910891126,-0.009811046511627897,-0.041520877070212125,0.0016648168701443034,0.01708817498291193
2020-09-01,7.16,8.055733333333334,27.22,35.491366666666664,26.77,21.59113333333333,18.15,23.0667,5.65,7.526766666666667,76.38,99.09886666666668,5.16,7.2441666666666675,4.41,5.330333333333333,9.04,12.9647,12.52,14.199999999999998,5.85,6.645033333333333,22.7,28.3511,23.21,26.4357,195.0,197.1128,20.97,24.1549,54.75,66.84453333333333,41.97,42.080733333333335,35.94,42.7568,44.43,47.435966666666666,31623467.0511,9679804.0583,32936126.5571,9160565.3309,5179381.9699,6970603.8977,13619701.2698,580325.3529,9183384.615,4548598.632,14760992.2512,10491805.6569,11991196.6815,16994801.187,9996058.8914,139624483.8896,13882575.0449,21653976.8997,80712251.2177,0.011299435028248705,-0.001833516685001868,-0.013633014001473875,0.004427227448810189,0.008928571428571619,-0.003132341425215457,0.0038910505836575737,-0.004514672686230181,0.04750869061413643,0.013765182186234792,0.06170598911070768,0.013392857142857206,0.01531058617672798,-0.011256464861575943,-0.0028530670470756636,0.004587155963302836,0.021416403017765706,-0.004432132963989033,-0.0047043010752688685
2020-09-02,7.56,8.693466666666668,27.52,35.555,26.01,21.59113333333333,17.74,21.9058,5.58,7.5483,75.93,99.09886666666668,5.1,7.2441666666666675,4.35,5.65,9.37,12.9647,12.23,14.199999999999998,5.78,6.645033333333333,23.03,28.2311,23.84,26.78,196.18,197.1128,21.13,24.1549,54.53,66.40166666666666,43.82,42.080733333333335,35.48,42.7568,43.0,47.435966666666666,31971999.0172,10220575.2347,32803780.4777,8953632.4501,5113090.4923,7159810.2939,14220045.5001,601509.7961,9073497.9615,4443239.718,14873617.8478,10644329.7039,11650766.7421,17097641.5224,9674331.135,138801873.0261,13710578.5399,21402186.4706,79614125.3508,0.05586592178770933,0.011021307861866392,-0.028389988793425358,-0.022589531680440755,-0.012389380530973493,-0.005891594658287369,-0.011627906976744318,-0.013605442176870874,0.036504424778761146,-0.02316293929712454,-0.011965811965811812,0.01453744493392084,0.02714347264110284,0.006051282051282136,0.007629947544110616,-0.004018264840182639,0.0440791041219919,-0.012799109627156358,-0.03218546027458924
2020-09-03,7.45,8.693466666666668,27.81,35.638666666666666,25.64,21.59113333333333,17.55,21.9058,5.58,7.526766666666667,75.39,99.09886666666668,5.07,7.2441666666666675,4.31,5.65,9.16,12.9647,12.08,14.199999999999998,5.7,6.645033333333333,22.43,28.2311,22.79,26.78,198.01,197.1128,20.34,24.1549,54.75,66.40166666666666,43.05,42.080733333333335,35.06,42.7568,43.5,47.435966666666666,32308913.251,10071863.1612,32936126.5571,8857736.7249,5052563.491,6844466.3003,13970172.4961,588028.7868,8947913.2146,4388743.728,14317528.9647,10367013.2548,11485031.1137,17257131.1951,9786823.3575,137814739.99,13710578.5399,21276291.2561,78882041.4396,-0.014550264550264425,0.010537790697674465,-0.014225297962322192,-0.010710259301014546,0.0,-0.007111813512445719,-0.005882352941176339,-0.00919540229885063,-0.022411953041622135,-0.0122649223221587,-0.01384083044982698,-0.026052974381241878,-0.04404362416107388,0.009328168008971183,-0.037387600567912904,0.0040344764349899975,-0.01757188498402562,-0.011837655016910809,0.011627906976744207
